link,movie_name,ranking,score,score_num
,,,,
https://movie.douban.com/subject/6803494/,极速风流,6803494,8.7,85541
,,,,
https://movie.douban.com/subject/2286642/,名侦探柯南：贝克街的亡灵,2286642,8.8,86957
,,,,
https://movie.douban.com/subject/1293203/,人鬼情未了,1293203,8.2,145910
,,,,
https://movie.douban.com/subject/1301746/,汉尼拔,1301746,8.1,96331
,,,,
https://movie.douban.com/subject/1305666/,时时刻刻,1305666,8.5,90518
,,,,
https://movie.douban.com/subject/1937502/,追风筝的人,1937502,8.2,105582
,,,,
https://movie.douban.com/subject/1307793/,燕尾蝶,1307793,8.6,113705
,,,,
https://movie.douban.com/subject/1295045/,天才瑞普利,1295045,8.2,87066
,,,,
https://movie.douban.com/subject/2037012/,革命之路,2037012,8,120563
,,,,
https://movie.douban.com/subject/1300960/,碧海蓝天,1300960,8.7,113541
,,,,
https://movie.douban.com/subject/1291838/,红猪,1291838,8.4,101404
,,,,
https://movie.douban.com/subject/2044089/,杀手没有假期,2044089,8.1,91204
,,,,
https://movie.douban.com/subject/1433577/,赛末点,1433577,8.1,99603
,,,,
https://movie.douban.com/subject/1919245/,鬼妈妈,1919245,8.1,115263
https://movie.douban.com/subject/1292064/,楚门的世界,1292064,9.1,595134
,,,,
https://movie.douban.com/subject/24405378/,王牌特工：特工学院,24405378,8.4,380158
,,,,
https://movie.douban.com/subject/1900841/,窃听风暴,1900841,9.1,270127
,,,,
https://movie.douban.com/subject/26647117/,暴裂无声,26647117,8.2,177673
,,,,
https://movie.douban.com/subject/1418200/,傲慢与偏见,1418200,8.5,344373
,,,,
https://movie.douban.com/subject/25937854/,银河护卫队2,25937854,8,257125
,,,,
https://movie.douban.com/subject/1292849/,拯救大兵瑞恩,1292849,8.9,285524
,,,,
https://movie.douban.com/subject/10777687/,7号房的礼物,10777687,8.7,206009
,,,,
https://movie.douban.com/subject/25814705/,小森林 夏秋篇,25814705,8.9,163315
,,,,
https://movie.douban.com/subject/2353023/,驯龙高手,2353023,8.7,330025
,,,,
https://movie.douban.com/subject/1296141/,控方证人,1296141,9.6,131819
,,,,
https://movie.douban.com/subject/27059130/,大佛普拉斯,27059130,8.6,100461
,,,,
https://movie.douban.com/subject/25814707/,小森林 冬春篇,25814707,8.9,141206
,,,,
https://movie.douban.com/subject/4202982/,冰雪奇缘,4202982,8.3,337223
,,,,
https://movie.douban.com/subject/1291822/,卢旺达饭店,1291822,8.9,136665
,,,,
https://movie.douban.com/subject/3011308/,孤儿怨,3011308,8.1,224269
,,,,
https://movie.douban.com/subject/1300299/,杀人回忆,1300299,8.7,236717
,,,,
https://movie.douban.com/subject/1292528/,猜火车,1292528,8.5,271081
,,,,
https://movie.douban.com/subject/3205624/,社交网络,3205624,8.1,288212
,,,,
https://movie.douban.com/subject/1292434/,一一,1292434,8.9,177049
,,,,
https://movie.douban.com/subject/1419936/,战争之王,1419936,8.6,190831
,,,,
https://movie.douban.com/subject/1291544/,哈利·波特与阿兹卡班的囚徒,1291544,8.3,193420
,,,,
https://movie.douban.com/subject/1292062/,美国丽人,1292062,8.5,202152
,,,,
https://movie.douban.com/subject/1302467/,黑客帝国3：矩阵革命,1302467,8.6,175951
,,,,
https://movie.douban.com/subject/1307106/,无间道2,1307106,8.3,181362
,,,,
https://movie.douban.com/subject/1293181/,惊魂记,1293181,8.9,94948
,,,,
https://movie.douban.com/subject/1292270/,梦之安魂曲,1292270,8.7,123280
,,,,
https://movie.douban.com/subject/1291585/,风之谷,1291585,8.8,200904
,,,,
https://movie.douban.com/subject/4319218/,午夜巴黎,4319218,8.2,187380
,,,,
https://movie.douban.com/subject/1309060/,僵尸新娘,1309060,8.2,233093
,,,,
https://movie.douban.com/subject/24879820/,奇怪的她,24879820,8.3,129433
,,,,
https://movie.douban.com/subject/1304141/,黑客帝国2：重装上阵,1304141,8.4,158546
,,,,
https://movie.douban.com/subject/3073124/,月球,3073124,8.5,155999
,,,,
https://movie.douban.com/subject/4798888/,叫我第一名,4798888,8.6,117693
,,,,
https://movie.douban.com/subject/3217169/,勇士,3217169,8.9,94390
,,,,
https://movie.douban.com/subject/1972729/,铁甲钢拳,1972729,8.2,173082
,,,,
https://movie.douban.com/subject/25932086/,我是谁：没有绝对安全的系统,25932086,8,82530
,,,,
https://movie.douban.com/subject/4249355/,孤胆特工,4249355,8.1,127212
,,,,
https://movie.douban.com/subject/1293460/,雨中曲,1293460,9,102938
,,,,
https://movie.douban.com/subject/4206357/,龙纹身的女孩,4206357,8,163486
,,,,
https://movie.douban.com/subject/1301726/,兵临城下,1301726,8.4,99642
,,,,
https://movie.douban.com/subject/6019180/,开心家族,6019180,8.5,139842
,,,,
https://movie.douban.com/subject/4848115/,你看起来好像很好吃,4848115,8.8,172116
,,,,
https://movie.douban.com/subject/3726072/,东邪西毒：终极版,3726072,8.7,102249
,,,,
https://movie.douban.com/subject/6880497/,盗钥匙的方法,6880497,8.4,81651
,,,,
https://movie.douban.com/subject/1308741/,独自等待,1308741,8.1,152137
https://movie.douban.com/subject/25882296/,狄仁杰之四大天王,25882296,6.3,129434
,,,,
https://movie.douban.com/subject/26416062/,侏罗纪世界2,26416062,6.7,191561
,,,,
https://movie.douban.com/subject/27133303/,超时空同居,27133303,6.9,231210
,,,,
https://movie.douban.com/subject/26588308/,死侍2,26588308,7.5,104674
,,,,
https://movie.douban.com/subject/26842702/,燃烧,26842702,7.9,88358
,,,,
https://movie.douban.com/subject/26683723/,后来的我们,26683723,5.9,194238
,,,,
https://movie.douban.com/subject/26774033/,幕后玩家,26774033,5.7,99254
,,,,
https://movie.douban.com/subject/26430636/,狂暴巨兽,26430636,6.4,87251
,,,,
https://movie.douban.com/subject/20435622/,环太平洋：雷霆再起,20435622,5.5,135602
,,,,
https://movie.douban.com/subject/3445906/,古墓丽影：源起之战,3445906,6,92866
,,,,
https://movie.douban.com/subject/26997663/,寂静之地,26997663,6.3,145338
,,,,
https://movie.douban.com/subject/26384741/,湮灭,26384741,7.2,171502
,,,,
https://movie.douban.com/subject/26698897/,唐人街探案2,26698897,6.7,416369
,,,,
https://movie.douban.com/subject/6390825/,黑豹,6390825,6.4,214600
,,,,
https://movie.douban.com/subject/6874741/,无问西东,6874741,7.6,335382
,,,,
https://movie.douban.com/subject/26662193/,前任3：再见前任,26662193,5.5,233930
,,,,
https://movie.douban.com/subject/5350027/,妖猫传,5350027,6.9,405963
,,,,
https://movie.douban.com/subject/26774722/,心理罪之城市之光,26774722,5.9,83303
,,,,
https://movie.douban.com/subject/26797419/,二代妖精之今生有幸,26797419,5.5,84560
,,,,
https://movie.douban.com/subject/3914513/,马戏之王,3914513,7.7,88594
,,,,
https://movie.douban.com/subject/26586766/,勇敢者游戏：决战丛林,26586766,6.9,111179
,,,,
https://movie.douban.com/subject/11584016/,与神同行,11584016,7.7,92395
,,,,
https://movie.douban.com/subject/22265634/,星球大战8：最后的绝地武士,22265634,7.1,89728
,,,,
https://movie.douban.com/subject/2158490/,正义联盟,2158490,6.5,167969
,,,,
https://movie.douban.com/subject/25790761/,东方快车谋杀案,25790761,6.9,168165
,,,,
https://movie.douban.com/subject/25821634/,雷神3：诸神黄昏,25821634,7.4,216491
,,,,
https://movie.douban.com/subject/26942674/,神秘巨星,26942674,7.7,242408
,,,,
https://movie.douban.com/subject/27027913/,忌日快乐,27027913,7.1,123094
,,,,
https://movie.douban.com/subject/27038183/,羞羞的铁拳,27038183,6.9,397319
,,,,
https://movie.douban.com/subject/25723583/,英伦对决,25723583,7.1,131558
,,,,
https://movie.douban.com/subject/26425068/,追龙,26425068,7.2,157540
,,,,
https://movie.douban.com/subject/26926321/,缝纫机乐队,26926321,6.6,185902
,,,,
https://movie.douban.com/subject/26378579/,王牌特工2：黄金圈,26378579,6.9,217981
https://movie.douban.com/subject/26410594/,隧道,26410594,7.7,92849
,,,,
https://movie.douban.com/subject/26266072/,谍影重重5,26266072,7.3,128394
,,,,
https://movie.douban.com/subject/22939161/,星际迷航3：超越星辰,22939161,7.3,100297
,,,,
https://movie.douban.com/subject/21817627/,爱宠大机密,21817627,7.5,140788
,,,,
https://movie.douban.com/subject/25929151/,遇见你之前,25929151,7.6,120020
,,,,
https://movie.douban.com/subject/2131940/,魔兽,2131940,7.7,204152
,,,,
https://movie.douban.com/subject/25977027/,小姐,25977027,8,129816
,,,,
https://movie.douban.com/subject/25786060/,X战警：天启,25786060,7.7,225351
,,,,
https://movie.douban.com/subject/25777636/,奇幻森林,25777636,7.8,170690
,,,,
https://movie.douban.com/subject/25662327/,火锅英雄,25662327,7.2,206764
,,,,
https://movie.douban.com/subject/25820460/,美国队长3,25820460,7.7,265847
,,,,
https://movie.douban.com/subject/3718279/,死侍,3718279,7.6,213439
,,,,
https://movie.douban.com/subject/11589036/,功夫熊猫3,11589036,7.6,198290
,,,,
https://movie.douban.com/subject/26311973/,唐人街探案,26311973,7.5,346178
,,,,
https://movie.douban.com/subject/3077412/,寻龙诀,3077412,7.5,380267
,,,,
https://movie.douban.com/subject/20326665/,星球大战7：原力觉醒,20326665,7.1,150786
,,,,
https://movie.douban.com/subject/5327268/,荒野猎人,5327268,7.8,230717
,,,,
https://movie.douban.com/subject/26726098/,他是龙,26726098,7.4,108601
,,,,
https://movie.douban.com/subject/25966085/,踏血寻梅,25966085,7.4,103526
,,,,
https://movie.douban.com/subject/25798448/,解救吾先生,25798448,7.8,219988
,,,,
https://movie.douban.com/subject/25964071/,夏洛特烦恼,25964071,7.5,435828
,,,,
https://movie.douban.com/subject/10594965/,实习生,10594965,7.7,111662
,,,,
https://movie.douban.com/subject/26606242/,冈仁波齐,26606242,7.7,84461
,,,,
https://movie.douban.com/subject/24751756/,老炮儿,24751756,7.8,449523
,,,,
https://movie.douban.com/subject/26289144/,滚蛋吧！肿瘤君,26289144,7.4,234164
,,,,
https://movie.douban.com/subject/6845667/,秘密特工,6845667,8,84434
,,,,
https://movie.douban.com/subject/26366465/,我的少女时代,26366465,7.8,324724
,,,,
https://movie.douban.com/subject/25853727/,破风,25853727,7.2,81322
,,,,
https://movie.douban.com/subject/10727641/,碟中谍5：神秘国度,10727641,7.7,200364
,,,,
https://movie.douban.com/subject/25823132/,暗杀,25823132,8,120601
,,,,
https://movie.douban.com/subject/26393561/,小萝莉的猴神大叔,26393561,8.5,190398
,,,,
https://movie.douban.com/subject/1866473/,蚁人,1866473,7.6,242083
,,,,
https://movie.douban.com/subject/11624706/,小黄人大眼萌,11624706,7.3,149622
,,,,
https://movie.douban.com/subject/25746375/,我是路人甲,25746375,7.1,101675
,,,,
https://movie.douban.com/subject/23788440/,杀破狼2,23788440,7.3,108778
,,,,
https://movie.douban.com/subject/24719063/,烈日灼心,24719063,7.9,285642
,,,,
https://movie.douban.com/subject/10440138/,侏罗纪世界,10440138,7.7,243352
,,,,
https://movie.douban.com/subject/25752261/,女间谍,25752261,7.5,98186
,,,,
https://movie.douban.com/subject/2303845/,刺客聂隐娘,2303845,7.2,140721
,,,,
https://movie.douban.com/subject/25890005/,山河故人,25890005,7.8,135084
,,,,
https://movie.douban.com/subject/10741834/,复仇者联盟2：奥创纪元,10741834,7.2,264363
,,,,
https://movie.douban.com/subject/3592854/,疯狂的麦克斯4：狂暴之路,3592854,8.5,226732
,,,,
https://movie.douban.com/subject/23761370/,速度与激情7,23761370,8.3,285907
,,,,
https://movie.douban.com/subject/6846893/,超能查派,6846893,7.2,83808
,,,,
https://movie.douban.com/subject/10807909/,智取威虎山,10807909,7.7,235166
,,,,
https://movie.douban.com/subject/25870084/,重返20岁,25870084,7.2,214719
,,,,
https://movie.douban.com/subject/21349734/,博物馆奇妙夜3,21349734,7,101717
,,,,
https://movie.douban.com/subject/4160540/,机械姬,4160540,7.6,133683
,,,,
https://movie.douban.com/subject/25774050/,寄生兽,25774050,7.4,86598
,,,,
https://movie.douban.com/subject/2998373/,帕丁顿熊,2998373,7.6,135879
,,,,
https://movie.douban.com/subject/25926267/,一个勺子,25926267,7.7,88261
,,,,
https://movie.douban.com/subject/11810348/,马达加斯加的企鹅,11810348,7.4,81653
,,,,
https://movie.douban.com/subject/23331914/,狂怒,23331914,7.8,109744
,,,,
https://movie.douban.com/subject/10545939/,黄金时代,10545939,7.2,110508
,,,,
https://movie.douban.com/subject/25717233/,心花路放,25717233,7,287052
,,,,
https://movie.douban.com/subject/25798222/,亲爱的,25798222,8.4,286670
,,,,
https://movie.douban.com/subject/20438962/,鸟人,20438962,7.9,160222
,,,,
https://movie.douban.com/subject/25769362/,哆啦A梦：伴我同行,25769362,7.9,169591
,,,,
https://movie.douban.com/subject/24745500/,绣春刀,24745500,7.5,242953
,,,,
https://movie.douban.com/subject/24404677/,超体,24404677,7.1,281042
,,,,
https://movie.douban.com/subject/25805741/,后会无期,25805741,7.1,417405
,,,,
https://movie.douban.com/subject/7065154/,银河护卫队,7065154,8,289286
,,,,
https://movie.douban.com/subject/7046723/,猩球崛起2：黎明之战,7046723,7.5,180099
,,,,
https://movie.douban.com/subject/4746257/,明日边缘,4746257,8,272039
,,,,
https://movie.douban.com/subject/21352814/,归来,21352814,7.8,197841
,,,,
https://movie.douban.com/subject/4824512/,驯龙高手2,4824512,7.9,147307
,,,,
https://movie.douban.com/subject/24743711/,催眠大师,24743711,7.6,229538
,,,,
https://movie.douban.com/subject/6082518/,超凡蜘蛛侠2,6082518,7.3,146563
,,,,
https://movie.douban.com/subject/11443314/,里约大冒险2,11443314,7.6,84434
,,,,
https://movie.douban.com/subject/20278505/,前目的地,20278505,7.7,100384
,,,,
https://movie.douban.com/subject/6390823/,美国队长2,6390823,7.9,254311
,,,,
https://movie.douban.com/subject/21941804/,白日焰火,21941804,7.2,187991
,,,,
https://movie.douban.com/subject/20020577/,推拿,20020577,7.8,93763
,,,,
https://movie.douban.com/subject/10598440/,空中营救,10598440,7.5,82743
,,,,
https://movie.douban.com/subject/2997076/,华尔街之狼,2997076,7.7,165737
,,,,
https://movie.douban.com/subject/10763164/,扫毒,10763164,7.3,129049
,,,,
https://movie.douban.com/subject/6874456/,饥饿游戏2：星火燎原,6874456,7.3,155170
,,,,
https://movie.douban.com/subject/6879185/,为奴十二年,6879185,7.9,116627
,,,,
https://movie.douban.com/subject/6560058/,雷神2：黑暗世界,6560058,7.3,173429
,,,,
https://movie.douban.com/subject/3025447/,金蝉脱壳,3025447,7.6,141193
,,,,
https://movie.douban.com/subject/21937452/,素媛,21937452,9.1,227849
,,,,
https://movie.douban.com/subject/11510624/,全民目击,11510624,7.6,165874
,,,,
https://movie.douban.com/subject/3793783/,地心引力,3793783,7.8,270002
,,,,
https://movie.douban.com/subject/3071441/,雪国列车,3071441,7.3,189832
,,,,
https://movie.douban.com/subject/21360417/,恐怖直播,21360417,8.7,265574
,,,,
https://movie.douban.com/subject/10576419/,蓝色茉莉,10576419,7.9,97076
,,,,
https://movie.douban.com/subject/6791750/,起风了,6791750,7.9,115517
,,,,
https://movie.douban.com/subject/5323968/,环太平洋,5323968,7.6,293929
,,,,
https://movie.douban.com/subject/4915857/,神偷奶爸2,4915857,8,254321
,,,,
https://movie.douban.com/subject/10746175/,惊天危机,10746175,7.3,85626
,,,,
https://movie.douban.com/subject/20388223/,激战,20388223,7.8,118101
,,,,
https://movie.douban.com/subject/6057942/,隐秘而伟大,6057942,7.8,116528
,,,,
https://movie.douban.com/subject/3804629/,招魂,3804629,7.7,106086
,,,,
https://movie.douban.com/subject/2132473/,僵尸世界大战,2132473,7.3,137587
,,,,
https://movie.douban.com/subject/6537500/,速度与激情6,6537500,7.7,165968
,,,,
https://movie.douban.com/subject/6517421/,惊天魔盗团,6517421,7.5,286473
,,,,
https://movie.douban.com/subject/6872273/,盲探,6872273,7.1,141227
,,,,
https://movie.douban.com/subject/11529526/,中国合伙人,11529526,7.6,395326
,,,,
https://movie.douban.com/subject/3642843/,星际迷航2：暗黑无界,3642843,7.9,158351
,,,,
https://movie.douban.com/subject/3364223/,了不起的盖茨比,3364223,7.7,306014
,,,,
https://movie.douban.com/subject/3231742/,钢铁侠3,3231742,7.6,247149
,,,,
https://movie.douban.com/subject/10574468/,北京遇上西雅图,10574468,7.4,408070
,,,,
https://movie.douban.com/subject/6011806/,厨子戏子痞子,6011806,7,175156
,,,,
https://movie.douban.com/subject/5308265/,西游降魔篇,5308265,7.1,387988
,,,,
https://movie.douban.com/subject/3821067/,一代宗师,3821067,7.8,322159
,,,,
https://movie.douban.com/subject/6307447/,被解救的姜戈,6307447,8.6,288950
,,,,
https://movie.douban.com/subject/10574622/,人再囧途之泰囧,10574622,7.4,487809
,,,,
https://movie.douban.com/subject/6011805/,一九四二,6011805,7.5,158054
,,,,
https://movie.douban.com/subject/10344754/,毒战,10344754,7.2,124644
,,,,
https://movie.douban.com/subject/6890730/,寒战,6890730,7.4,236011
,,,,
https://movie.douban.com/subject/3530403/,云图,3530403,8,290822
,,,,
https://movie.douban.com/subject/6844868/,狼少年,6844868,7.8,101220
https://movie.douban.com/subject/4739952/,初恋这件小事,4739952,8.3,511750
,,,,
https://movie.douban.com/subject/1291549/,放牛班的春天,1291549,9.2,563934
,,,,
https://movie.douban.com/subject/26580232/,看不见的客人,26580232,8.7,437183
,,,,
https://movie.douban.com/subject/1929463/,少年派的奇幻漂流,1929463,9,689330
,,,,
https://movie.douban.com/subject/1298624/,闻香识女人,1298624,8.9,388281
,,,,
https://movie.douban.com/subject/1292063/,美丽人生,1292063,9.5,524464
,,,,
https://movie.douban.com/subject/26607693/,敦刻尔克,26607693,8.4,372494
,,,,
https://movie.douban.com/subject/1293172/,末代皇帝,1293172,9,214668
,,,,
https://movie.douban.com/subject/1485260/,本杰明·巴顿奇事,1485260,8.8,456809
,,,,
https://movie.douban.com/subject/1304447/,记忆碎片,1304447,8.6,313746
,,,,
https://movie.douban.com/subject/1298070/,加勒比海盗,1298070,8.6,404417
,,,,
https://movie.douban.com/subject/1292656/,心灵捕手,1292656,8.8,319645
,,,,
https://movie.douban.com/subject/27019527/,嘉年华,27019527,8.3,121740
,,,,
https://movie.douban.com/subject/1292000/,搏击俱乐部,1292000,9,456700
,,,,
https://movie.douban.com/subject/1297192/,致命ID,1297192,8.7,370372
,,,,
https://movie.douban.com/subject/1296339/,爱在黎明破晓前,1296339,8.7,256771
,,,,
https://movie.douban.com/subject/1299131/,教父2,1299131,9.1,225902
,,,,
https://movie.douban.com/subject/1291828/,天堂电影院,1291828,9.1,355327
,,,,
https://movie.douban.com/subject/3649049/,金陵十三钗,3649049,8,350538
,,,,
https://movie.douban.com/subject/1292274/,幸福终点站,1292274,8.7,254831
,,,,
https://movie.douban.com/subject/1291870/,雨人,1291870,8.6,229973
,,,,
https://movie.douban.com/subject/3274505/,猩球崛起,3274505,8,268637
,,,,
https://movie.douban.com/subject/1291586/,海底总动员,1291586,8.3,217728
,,,,
https://movie.douban.com/subject/1766086/,太阳照常升起,1766086,8.1,128593
,,,,
https://movie.douban.com/subject/4826419/,金福南杀人事件始末,4826419,8.4,92599
,,,,
https://movie.douban.com/subject/1293323/,大红灯笼高高挂,1293323,8.4,109448
,,,,
https://movie.douban.com/subject/1299288/,胭脂扣,1299288,8.3,148370
,,,,
https://movie.douban.com/subject/1298759/,狗镇,1298759,8.4,82878
,,,,
https://movie.douban.com/subject/1296217/,一级恐惧,1296217,8.4,99002
,,,,
https://movie.douban.com/subject/1437342/,冰川时代2：融冰之灾,1437342,8,150134
,,,,
https://movie.douban.com/subject/1316572/,导盲犬小Q,1316572,8.4,118077
,,,,
https://movie.douban.com/subject/3993559/,赛德克·巴莱,3993559,8.7,102463
,,,,
https://movie.douban.com/subject/1301617/,不一样的天空,1301617,8.6,87364
,,,,
https://movie.douban.com/subject/26575103/,捉妖记2,26575103,5,160891
,,,,
https://movie.douban.com/subject/25829175/,西游记女儿国,25829175,4.4,83725
,,,,
https://movie.douban.com/subject/26661191/,奇门遁甲,26661191,4.4,80210
https://movie.douban.com/subject/25882296/,狄仁杰之四大天王,25882296,6.3,129434
,,,,
https://movie.douban.com/subject/26416062/,侏罗纪世界2,26416062,6.7,191561
,,,,
https://movie.douban.com/subject/27133303/,超时空同居,27133303,6.9,231210
,,,,
https://movie.douban.com/subject/26588308/,死侍2,26588308,7.5,104674
,,,,
https://movie.douban.com/subject/26842702/,燃烧,26842702,7.9,88358
,,,,
https://movie.douban.com/subject/26683723/,后来的我们,26683723,5.9,194238
,,,,
https://movie.douban.com/subject/26774033/,幕后玩家,26774033,5.7,99254
,,,,
https://movie.douban.com/subject/26430636/,狂暴巨兽,26430636,6.4,87251
,,,,
https://movie.douban.com/subject/20435622/,环太平洋：雷霆再起,20435622,5.5,135602
,,,,
https://movie.douban.com/subject/3445906/,古墓丽影：源起之战,3445906,6,92866
,,,,
https://movie.douban.com/subject/26997663/,寂静之地,26997663,6.3,145338
,,,,
https://movie.douban.com/subject/26384741/,湮灭,26384741,7.2,171502
,,,,
https://movie.douban.com/subject/26698897/,唐人街探案2,26698897,6.7,416369
,,,,
https://movie.douban.com/subject/6390825/,黑豹,6390825,6.4,214600
,,,,
https://movie.douban.com/subject/6874741/,无问西东,6874741,7.6,335382
,,,,
https://movie.douban.com/subject/26662193/,前任3：再见前任,26662193,5.5,233930
,,,,
https://movie.douban.com/subject/5350027/,妖猫传,5350027,6.9,405963
,,,,
https://movie.douban.com/subject/26774722/,心理罪之城市之光,26774722,5.9,83303
,,,,
https://movie.douban.com/subject/26797419/,二代妖精之今生有幸,26797419,5.5,84560
,,,,
https://movie.douban.com/subject/3914513/,马戏之王,3914513,7.7,88594
,,,,
https://movie.douban.com/subject/26586766/,勇敢者游戏：决战丛林,26586766,6.9,111179
,,,,
https://movie.douban.com/subject/11584016/,与神同行,11584016,7.7,92395
,,,,
https://movie.douban.com/subject/22265634/,星球大战8：最后的绝地武士,22265634,7.1,89728
,,,,
https://movie.douban.com/subject/2158490/,正义联盟,2158490,6.5,167969
,,,,
https://movie.douban.com/subject/25790761/,东方快车谋杀案,25790761,6.9,168165
,,,,
https://movie.douban.com/subject/25821634/,雷神3：诸神黄昏,25821634,7.4,216491
,,,,
https://movie.douban.com/subject/26942674/,神秘巨星,26942674,7.7,242408
,,,,
https://movie.douban.com/subject/27027913/,忌日快乐,27027913,7.1,123094
,,,,
https://movie.douban.com/subject/27038183/,羞羞的铁拳,27038183,6.9,397319
,,,,
https://movie.douban.com/subject/25723583/,英伦对决,25723583,7.1,131558
,,,,
https://movie.douban.com/subject/26425068/,追龙,26425068,7.2,157540
,,,,
https://movie.douban.com/subject/26926321/,缝纫机乐队,26926321,6.6,185902
,,,,
https://movie.douban.com/subject/26378579/,王牌特工2：黄金圈,26378579,6.9,217981
,,,,
https://movie.douban.com/subject/1792928/,金刚狼,1792928,7.3,164289
,,,,
https://movie.douban.com/subject/1297223/,鹿鼎记,1297223,7.9,152038
,,,,
https://movie.douban.com/subject/1306123/,英雄,1306123,7,148268
,,,,
https://movie.douban.com/subject/1835843/,博物馆奇妙夜,1835843,7.3,155753
,,,,
https://movie.douban.com/subject/24843198/,同桌的妳,24843198,5.8,173199
,,,,
https://movie.douban.com/subject/3077791/,在云端,3077791,7.9,162942
,,,,
https://movie.douban.com/subject/4059245/,观音山,4059245,7.1,150991
,,,,
https://movie.douban.com/subject/1890784/,门徒,1890784,7.6,139789
,,,,
https://movie.douban.com/subject/1466007/,寂静岭,1466007,7.5,158542
,,,,
https://movie.douban.com/subject/2129132/,超凡蜘蛛侠,2129132,7.2,166713
,,,,
https://movie.douban.com/subject/1308843/,我，机器人,1308843,8,155942
,,,,
https://movie.douban.com/subject/1484091/,水果硬糖,1484091,7.4,155379
,,,,
https://movie.douban.com/subject/1945330/,迷雾,1945330,7.8,163028
,,,,
https://movie.douban.com/subject/1292484/,碟中谍,1292484,8,146876
,,,,
https://movie.douban.com/subject/1307694/,无间道3：终极无间,1307694,7.8,147248
,,,,
https://movie.douban.com/subject/1866471/,雷神,1866471,6.8,161107
,,,,
https://movie.douban.com/subject/1293013/,独立日,1293013,7.9,151488
,,,,
https://movie.douban.com/subject/1302090/,逃学威龙,1302090,7.6,138383
,,,,
https://movie.douban.com/subject/1291835/,迷失东京,1291835,7.7,143308
,,,,
https://movie.douban.com/subject/1927686/,爱情呼叫转移,1927686,6.3,131523
,,,,
https://movie.douban.com/subject/6041191/,听风者,6041191,6.8,153978
,,,,
https://movie.douban.com/subject/1291555/,2046,1291555,7.5,136014
,,,,
https://movie.douban.com/subject/1292219/,关于莉莉周的一切,1292219,7.8,132005
,,,,
https://movie.douban.com/subject/1305265/,河东狮吼,1305265,6.8,133303
,,,,
https://movie.douban.com/subject/1302476/,麦兜故事,1302476,8.5,135643
,,,,
https://movie.douban.com/subject/1307023/,神话,1307023,6.4,136867
,,,,
https://movie.douban.com/subject/26630781/,我不是潘金莲,26630781,6.7,172975
,,,,
https://movie.douban.com/subject/1907464/,集结号,1907464,7.9,134918
,,,,
https://movie.douban.com/subject/26322792/,北京遇上西雅图之不二情书,26322792,6.5,167432
,,,,
https://movie.douban.com/subject/4051753/,大侦探福尔摩斯2：诡影游戏,4051753,7.5,153471
,,,,
https://movie.douban.com/subject/26606743/,嫌疑人X的献身,26606743,6.4,172339
,,,,
https://movie.douban.com/subject/1304585/,BJ单身日记,1304585,7.5,140848
,,,,
https://movie.douban.com/subject/1305724/,X战警2,1305724,7.6,143337
,,,,
https://movie.douban.com/subject/11803087/,异形：契约,11803087,7.3,156377
,,,,
https://movie.douban.com/subject/25920885/,神探夏洛克：可恶的新娘,25920885,6.9,160564
,,,,
https://movie.douban.com/subject/1309027/,罪恶之城,1309027,8.4,140642
,,,,
https://movie.douban.com/subject/24750534/,蝙蝠侠大战超人：正义黎明,24750534,6.7,163366
,,,,
https://movie.douban.com/subject/1293531/,第五元素,1293531,7.9,136301
,,,,
https://movie.douban.com/subject/1291581/,怪物史瑞克,1291581,7.9,128080
,,,,
https://movie.douban.com/subject/1294833/,花木兰,1294833,7.6,131735
,,,,
https://movie.douban.com/subject/1307323/,天下无双,1307323,7,127224
,,,,
https://movie.douban.com/subject/6080775/,黄金大劫案,6080775,6.8,148636
,,,,
https://movie.douban.com/subject/1297018/,冒牌天神,1297018,7.5,132304
,,,,
https://movie.douban.com/subject/3993588/,狼图腾,3993588,6.9,155362
,,,,
https://movie.douban.com/subject/4822848/,武林外传,4822848,6.4,142344
,,,,
https://movie.douban.com/subject/3078609/,爱情与灵药,3078609,7.1,138177
,,,,
https://movie.douban.com/subject/20505982/,寒战2,20505982,6.9,157127
,,,,
https://movie.douban.com/subject/1292444/,大逃杀,1292444,8,137692
https://movie.douban.com/subject/2268359/,暮光之城,2268359,7.3,301191
,,,,
https://movie.douban.com/subject/6386345/,春娇与志明,6386345,7.3,283989
,,,,
https://movie.douban.com/subject/26862259/,乘风破浪,26862259,6.8,350551
,,,,
https://movie.douban.com/subject/1309199/,史密斯夫妇,1309199,7.6,280506
,,,,
https://movie.douban.com/subject/3313801/,非诚勿扰,3313801,7.1,281511
,,,,
https://movie.douban.com/subject/2161696/,他其实没那么喜欢你,2161696,7.7,296076
,,,,
https://movie.douban.com/subject/26366496/,邪不压正,26366496,7.2,232642
,,,,
https://movie.douban.com/subject/3233635/,功夫熊猫2,3233635,8,288332
,,,,
https://movie.douban.com/subject/2135981/,画皮,2135981,6.5,274748
,,,,
https://movie.douban.com/subject/1291550/,天下无贼,1291550,7.8,261436
,,,,
https://movie.douban.com/subject/25726614/,神奇动物在哪里,25726614,7.8,310483
,,,,
https://movie.douban.com/subject/3025375/,奇异博士,3025375,7.6,312646
,,,,
https://movie.douban.com/subject/1432146/,钢铁侠,1432146,8,270004
,,,,
https://movie.douban.com/subject/26636712/,蚁人2：黄蜂女现身,26636712,7.5,145367
,,,,
